Clip,TotalFrames,TotalGoodFrames,TotalFrontalImageFrames,TotalBackImageFrames,TotalFemaleFrames,TotalSelfFrames,TotalEnvirFrames,TotalBadTrackFrames,MaleID,EyeRecord,ROI,Count,PixelSize,TotalPixels,TotalPixelsWithoutHeadCrest,RelativePixelSize,LnTotalFramesImage,OtherMaleID,ClipType
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,6.94215670569947,46,NonDirected
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.94215670569947,46,NonDirected
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.94215670569947,46,NonDirected
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,6.94215670569947,46,NonDirected
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,LowerEyeSpots,418,354602.75,1454589.9,1453677.98,-1.41148113537953,6.94215670569947,46,NonDirected
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,UpperEyeSpots,92,619179.94,1454589.9,1453677.98,-0.854083359096807,6.94215670569947,46,NonDirected
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,6.94215670569947,46,NonDirected
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,LowerFishtail,389,129350.24,1454589.9,1453677.98,-2.4199555201454,6.94215670569947,46,NonDirected
05-19-12_No51_299221,9394,7169,1035,34,0,282,5818,2225,51,L,Leg,136,13503.73,1454589.9,1453677.98,-4.67951334062883,6.94215670569947,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,4.56434819146784,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,4.56434819146784,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,4.56434819146784,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,4.56434819146784,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,LowerEyeSpots,36,354602.75,1454589.9,1453677.98,-1.41148113537953,4.56434819146784,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,4.56434819146784,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,4.56434819146784,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,LowerFishtail,60,129350.24,1454589.9,1453677.98,-2.4199555201454,4.56434819146784,46,NonDirected
05-19-12_No51_310788,317,188,96,0,0,0,92,129,51,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,4.56434819146784,46,NonDirected
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,5.87211778947542,46,Directed
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.87211778947542,46,Directed
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.87211778947542,46,Directed
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,5.87211778947542,46,Directed
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,LowerEyeSpots,355,354602.75,1454589.9,1453677.98,-1.41148113537953,5.87211778947542,46,Directed
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,5.87211778947542,46,Directed
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,5.87211778947542,46,Directed
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,LowerFishtail,0,129350.24,1454589.9,1453677.98,-2.4199555201454,5.87211778947542,46,Directed
05-19-12_No51_327030,2122,1673,355,0,0,0,1318,449,51,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,5.87211778947542,46,Directed
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,6.31716468674728,46,NonDirected
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.31716468674728,46,NonDirected
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.31716468674728,46,NonDirected
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,DenseFeathers,27,25956.24,1454589.9,1453677.98,-4.02606724107353,6.31716468674728,46,NonDirected
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,LowerEyeSpots,178,354602.75,1454589.9,1453677.98,-1.41148113537953,6.31716468674728,46,NonDirected
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,6.31716468674728,46,NonDirected
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,6.31716468674728,46,NonDirected
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,LowerFishtail,349,129350.24,1454589.9,1453677.98,-2.4199555201454,6.31716468674728,46,NonDirected
05-19-12_No51_350717,3155,2233,554,0,0,191,1488,922,51,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,6.31716468674728,46,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,6.54965074223381,52,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.54965074223381,52,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.54965074223381,52,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,DenseFeathers,66,25956.24,1454589.9,1453677.98,-4.02606724107353,6.54965074223381,52,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,LowerEyeSpots,233,354602.75,1454589.9,1453677.98,-1.41148113537953,6.54965074223381,52,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,UpperEyeSpots,31,619179.94,1454589.9,1453677.98,-0.854083359096807,6.54965074223381,52,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,6.54965074223381,52,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,LowerFishtail,295,129350.24,1454589.9,1453677.98,-2.4199555201454,6.54965074223381,52,NonDirected
05-19-12_No53_270879,3306,2365,699,189,0,116,1361,941,53,L,Leg,74,13503.73,1454589.9,1453677.98,-4.67951334062883,6.54965074223381,52,NonDirected
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,6.65929391968364,52,Directed
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.65929391968364,52,Directed
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.65929391968364,52,Directed
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,DenseFeathers,93,25956.24,1454589.9,1453677.98,-4.02606724107353,6.65929391968364,52,Directed
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,LowerEyeSpots,288,354602.75,1454589.9,1453677.98,-1.41148113537953,6.65929391968364,52,Directed
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,6.65929391968364,52,Directed
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,6.65929391968364,52,Directed
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,LowerFishtail,273,129350.24,1454589.9,1453677.98,-2.4199555201454,6.65929391968364,52,Directed
05-19-12_No53_279985,6032,4222,780,124,237,157,2924,1810,53,L,Leg,126,13503.73,1454589.9,1453677.98,-4.67951334062883,6.65929391968364,52,Directed
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,6.69703424766648,52,NonDirected
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.69703424766648,52,NonDirected
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.69703424766648,52,NonDirected
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,6.69703424766648,52,NonDirected
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,LowerEyeSpots,345,354602.75,1454589.9,1453677.98,-1.41148113537953,6.69703424766648,52,NonDirected
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,UpperEyeSpots,327,619179.94,1454589.9,1453677.98,-0.854083359096807,6.69703424766648,52,NonDirected
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,6.69703424766648,52,NonDirected
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,LowerFishtail,138,129350.24,1454589.9,1453677.98,-2.4199555201454,6.69703424766648,52,NonDirected
05-19-12_No53_307629,1170,977,810,0,0,0,167,193,53,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,6.69703424766648,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,5.8111409929767,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.8111409929767,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.8111409929767,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,5.8111409929767,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,LowerEyeSpots,209,354602.75,1454589.9,1453677.98,-1.41148113537953,5.8111409929767,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,5.8111409929767,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,5.8111409929767,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,LowerFishtail,104,129350.24,1454589.9,1453677.98,-2.4199555201454,5.8111409929767,52,NonDirected
05-19-12_No53_342082,1044,710,334,0,0,22,354,334,53,L,Leg,21,13503.73,1454589.9,1453677.98,-4.67951334062883,5.8111409929767,52,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,5.29831736654804,46,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.29831736654804,46,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.29831736654804,46,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,DenseFeathers,8,25956.24,1454589.9,1453677.98,-4.02606724107353,5.29831736654804,46,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,LowerEyeSpots,0,354602.75,1454589.9,1453677.98,-1.41148113537953,5.29831736654804,46,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,5.29831736654804,46,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,UpperFishtail,109,300350.37,1454589.9,1453677.98,-1.57752959101518,5.29831736654804,46,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,LowerFishtail,0,129350.24,1454589.9,1453677.98,-2.4199555201454,5.29831736654804,46,NonDirected
05-19-12_No61_13840,681,492,200,0,0,0,292,189,61,L,Leg,83,13503.73,1454589.9,1453677.98,-4.67951334062883,5.29831736654804,46,NonDirected
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,5.16478597392351,46,NonDirected
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.16478597392351,46,NonDirected
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.16478597392351,46,NonDirected
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,DenseFeathers,59,25956.24,1454589.9,1453677.98,-4.02606724107353,5.16478597392351,46,NonDirected
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,LowerEyeSpots,0,354602.75,1454589.9,1453677.98,-1.41148113537953,5.16478597392351,46,NonDirected
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,5.16478597392351,46,NonDirected
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,5.16478597392351,46,NonDirected
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,LowerFishtail,0,129350.24,1454589.9,1453677.98,-2.4199555201454,5.16478597392351,46,NonDirected
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,Leg,116,13503.73,1454589.9,1453677.98,-4.67951334062883,5.16478597392351,46,NonDirected
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,6.66185474054531,46,Directed
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.66185474054531,46,Directed
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.66185474054531,46,Directed
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,6.66185474054531,46,Directed
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,LowerEyeSpots,540,354602.75,1454589.9,1453677.98,-1.41148113537953,6.66185474054531,46,Directed
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,6.66185474054531,46,Directed
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,6.66185474054531,46,Directed
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,LowerFishtail,242,129350.24,1454589.9,1453677.98,-2.4199555201454,6.66185474054531,46,Directed
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,6.66185474054531,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,7.01211529430638,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,7.01211529430638,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,7.01211529430638,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,DenseFeathers,152,25956.24,1454589.9,1453677.98,-4.02606724107353,7.01211529430638,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,LowerEyeSpots,439,354602.75,1454589.9,1453677.98,-1.41148113537953,7.01211529430638,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,7.01211529430638,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,7.01211529430638,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,LowerFishtail,402,129350.24,1454589.9,1453677.98,-2.4199555201454,7.01211529430638,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,Leg,117,13503.73,1454589.9,1453677.98,-4.67951334062883,7.01211529430638,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,2.39789527279837,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,2.39789527279837,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,2.39789527279837,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,2.39789527279837,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,LowerEyeSpots,0,354602.75,1454589.9,1453677.98,-1.41148113537953,2.39789527279837,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,2.39789527279837,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,2.39789527279837,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,LowerFishtail,11,129350.24,1454589.9,1453677.98,-2.4199555201454,2.39789527279837,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,2.39789527279837,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,5.4971682252932,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.4971682252932,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.4971682252932,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,5.4971682252932,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,LowerEyeSpots,176,354602.75,1454589.9,1453677.98,-1.41148113537953,5.4971682252932,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,5.4971682252932,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,5.4971682252932,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,LowerFishtail,68,129350.24,1454589.9,1453677.98,-2.4199555201454,5.4971682252932,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,5.4971682252932,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,4.74493212836325,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,4.74493212836325,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,4.74493212836325,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,4.74493212836325,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,LowerEyeSpots,34,354602.75,1454589.9,1453677.98,-1.41148113537953,4.74493212836325,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,4.74493212836325,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,4.74493212836325,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,LowerFishtail,81,129350.24,1454589.9,1453677.98,-2.4199555201454,4.74493212836325,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,4.74493212836325,46,Directed
05-19-12_No61_97634,1852,1333,452,143,0,0,738,519,61,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,6.11368217983223,46,NonDirected
05-19-12_No61_97634,1852,1333,452,143,0,0,738,519,61,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.11368217983223,46,NonDirected
05-19-12_No61_97634,1852,1333,452,143,0,0,738,519,61,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.11368217983223,46,NonDirected
05-19-12_No61_97634,1852,1333,452,143,0,0,738,519,61,L,DenseFeathers,141,25956.24,1454589.9,1453677.98,-4.02606724107353,6.11368217983223,46,NonDirected
05-19-12_No61_97634,1852,1333,452,143,0,0,738,519,61,L,LowerEyeSpots,130,354602.75,1454589.9,1453677.98,-1.41148113537953,6.11368217983223,46,NonDirected
05-19-12_No61_97634,1852,1333,452,143,0,0,738,519,61,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,6.11368217983223,46,NonDirected
05-19-12_No61_97634,1852,1333,452,143,0,0,738,519,61,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,6.11368217983223,46,NonDirected
