Clip,TotalFrames,TotalGoodFrames,TotalFrontalImageFrames,TotalBackImageFrames,TotalFemaleImageFrames,TotalSelfFrames,TotalEnvirFrames,TotalBadTrackFrames,MaleID,EyeRecord,ROI,Count,PixelSize,TotalPixels,TotalPixelsWithoutHeadCrest,RelativePixelSize,LnTotalFramesImage,OtherMaleID,ClipType
04-08-13_No75_92583,1147,685,332,0,0,0,353,462,75,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,61,Directed
04-08-13_No75_92583,1147,685,332,0,0,0,353,462,75,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,61,Directed
04-08-13_No75_92583,1147,685,332,0,0,0,353,462,75,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,61,Directed
04-08-13_No75_92583,1147,685,332,0,0,0,353,462,75,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,61,Directed
04-08-13_No75_92583,1147,685,332,0,0,0,353,462,75,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,61,Directed
04-08-13_No75_92583,1147,685,332,0,0,0,353,462,75,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,61,Directed
04-08-13_No75_96138,2811,2120,741,50,0,0,1329,691,75,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,61,Directed
04-08-13_No75_96138,2811,2120,741,50,0,0,1329,691,75,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,61,Directed
04-08-13_No75_96138,2811,2120,741,50,0,0,1329,691,75,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,61,Directed
04-08-13_No75_96138,2811,2120,741,50,0,0,1329,691,75,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,61,Directed
04-08-13_No75_96138,2811,2120,741,50,0,0,1329,691,75,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,61,Directed
04-08-13_No75_96138,2811,2120,741,50,0,0,1329,691,75,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,61,Directed
04-09-13_No52_114314,908,629,389,0,86,0,154,279,52,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,4.45434729625351,53,Directed
04-09-13_No52_114314,908,629,389,0,86,0,154,279,52,L,WhiteChest,20,59191.14,354653,339001.92,-1.79036797812915,4.45434729625351,53,Directed
04-09-13_No52_114314,908,629,389,0,86,0,154,279,52,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,4.45434729625351,53,Directed
04-09-13_No52_114314,908,629,389,0,86,0,154,279,52,L,HeadCrest,11,15651.08,354653,339001.92,-3.12059992246667,4.45434729625351,53,Directed
04-09-13_No52_114314,908,629,389,0,86,0,154,279,52,L,BrownWingBrownBody,55,117666.78,354653,339001.92,-1.10328311521892,4.45434729625351,53,Directed
04-09-13_No52_114314,908,629,389,0,86,0,154,279,52,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,4.45434729625351,53,Directed
04-09-13_No52_156212,2091,1683,422,0,223,0,1038,408,52,L,Leg,95,61304.72,354653,339001.92,-1.75528300830982,5.40717177146012,53,Directed
04-09-13_No52_156212,2091,1683,422,0,223,0,1038,408,52,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,5.40717177146012,53,Directed
04-09-13_No52_156212,2091,1683,422,0,223,0,1038,408,52,L,GreenNeck,15,65266.26,354653,339001.92,-1.69266463609536,5.40717177146012,53,Directed
04-09-13_No52_156212,2091,1683,422,0,223,0,1038,408,52,L,HeadCrest,25,15651.08,354653,339001.92,-3.12059992246667,5.40717177146012,53,Directed
04-09-13_No52_156212,2091,1683,422,0,223,0,1038,408,52,L,BrownWingBrownBody,66,117666.78,354653,339001.92,-1.10328311521892,5.40717177146012,53,Directed
04-09-13_No52_156212,2091,1683,422,0,223,0,1038,408,52,L,BrownTail,22,35573.02,354653,339001.92,-2.29955236129199,5.40717177146012,53,Directed
04-09-13_No52_161858,652,232,136,0,0,0,96,420,52,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,Directed
04-09-13_No52_161858,652,232,136,0,0,0,96,420,52,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,Directed
04-09-13_No52_161858,652,232,136,0,0,0,96,420,52,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,Directed
04-09-13_No52_161858,652,232,136,0,0,0,96,420,52,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,Directed
04-09-13_No52_161858,652,232,136,0,0,0,96,420,52,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,Directed
04-09-13_No52_161858,652,232,136,0,0,0,96,420,52,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,Directed
04-09-13_No52_182112,201,173,173,0,0,0,0,28,52,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
04-09-13_No52_182112,201,173,173,0,0,0,0,28,52,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
04-09-13_No52_182112,201,173,173,0,0,0,0,28,52,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
04-09-13_No52_182112,201,173,173,0,0,0,0,28,52,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
04-09-13_No52_182112,201,173,173,0,0,0,0,28,52,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
04-09-13_No52_182112,201,173,173,0,0,0,0,28,52,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
04-09-13_No52_184447,136,120,120,0,0,0,0,16,52,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
04-09-13_No52_184447,136,120,120,0,0,0,0,16,52,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
04-09-13_No52_184447,136,120,120,0,0,0,0,16,52,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
04-09-13_No52_184447,136,120,120,0,0,0,0,16,52,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
04-09-13_No52_184447,136,120,120,0,0,0,0,16,52,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
04-09-13_No52_184447,136,120,120,0,0,0,0,16,52,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
04-09-13_No52_191375,375,243,85,0,0,0,158,132,52,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
04-09-13_No52_191375,375,243,85,0,0,0,158,132,52,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
04-09-13_No52_191375,375,243,85,0,0,0,158,132,52,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
04-09-13_No52_191375,375,243,85,0,0,0,158,132,52,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
04-09-13_No52_191375,375,243,85,0,0,0,158,132,52,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
04-09-13_No52_191375,375,243,85,0,0,0,158,132,52,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
04-09-13_No52_66214,892,691,393,0,7,0,291,201,52,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,1.94591014905531,53,Directed
04-09-13_No52_66214,892,691,393,0,7,0,291,201,52,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,1.94591014905531,53,Directed
04-09-13_No52_66214,892,691,393,0,7,0,291,201,52,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,1.94591014905531,53,Directed
04-09-13_No52_66214,892,691,393,0,7,0,291,201,52,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,1.94591014905531,53,Directed
04-09-13_No52_66214,892,691,393,0,7,0,291,201,52,L,BrownWingBrownBody,7,117666.78,354653,339001.92,-1.10328311521892,1.94591014905531,53,Directed
04-09-13_No52_66214,892,691,393,0,7,0,291,201,52,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,1.94591014905531,53,Directed
04-09-13_No52_71633,795,629,238,0,122,0,269,166,52,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,4.80402104473326,53,Directed
04-09-13_No52_71633,795,629,238,0,122,0,269,166,52,L,WhiteChest,26,59191.14,354653,339001.92,-1.79036797812915,4.80402104473326,53,Directed
04-09-13_No52_71633,795,629,238,0,122,0,269,166,52,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,4.80402104473326,53,Directed
04-09-13_No52_71633,795,629,238,0,122,0,269,166,52,L,HeadCrest,19,15651.08,354653,339001.92,-3.12059992246667,4.80402104473326,53,Directed
04-09-13_No52_71633,795,629,238,0,122,0,269,166,52,L,BrownWingBrownBody,77,117666.78,354653,339001.92,-1.10328311521892,4.80402104473326,53,Directed
04-09-13_No52_71633,795,629,238,0,122,0,269,166,52,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,4.80402104473326,53,Directed
04-09-13_No52_78083,2423,1479,86,153,100,0,1140,944,52,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,4.60517018598809,53,Directed
04-09-13_No52_78083,2423,1479,86,153,100,0,1140,944,52,L,WhiteChest,58,59191.14,354653,339001.92,-1.79036797812915,4.60517018598809,53,Directed
04-09-13_No52_78083,2423,1479,86,153,100,0,1140,944,52,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,4.60517018598809,53,Directed
04-09-13_No52_78083,2423,1479,86,153,100,0,1140,944,52,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,4.60517018598809,53,Directed
04-09-13_No52_78083,2423,1479,86,153,100,0,1140,944,52,L,BrownWingBrownBody,42,117666.78,354653,339001.92,-1.10328311521892,4.60517018598809,53,Directed
04-09-13_No52_78083,2423,1479,86,153,100,0,1140,944,52,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,4.60517018598809,53,Directed
04-09-13_No52_88896,91,71,71,0,0,0,0,20,52,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,Directed
04-09-13_No52_88896,91,71,71,0,0,0,0,20,52,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,Directed
04-09-13_No52_88896,91,71,71,0,0,0,0,20,52,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,Directed
04-09-13_No52_88896,91,71,71,0,0,0,0,20,52,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,Directed
04-09-13_No52_88896,91,71,71,0,0,0,0,20,52,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,Directed
04-09-13_No52_88896,91,71,71,0,0,0,0,20,52,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,Directed
04-09-13_No52_91224,1693,1335,648,0,13,0,674,358,52,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,2.56494935746154,53,Directed
04-09-13_No52_91224,1693,1335,648,0,13,0,674,358,52,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,2.56494935746154,53,Directed
04-09-13_No52_91224,1693,1335,648,0,13,0,674,358,52,L,GreenNeck,13,65266.26,354653,339001.92,-1.69266463609536,2.56494935746154,53,Directed
04-09-13_No52_91224,1693,1335,648,0,13,0,674,358,52,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,2.56494935746154,53,Directed
04-09-13_No52_91224,1693,1335,648,0,13,0,674,358,52,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,2.56494935746154,53,Directed
04-09-13_No52_91224,1693,1335,648,0,13,0,674,358,52,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,2.56494935746154,53,Directed
04-09-13_No52_99013,189,152,81,0,0,0,71,37,52,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
04-09-13_No52_99013,189,152,81,0,0,0,71,37,52,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
04-09-13_No52_99013,189,152,81,0,0,0,71,37,52,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
04-09-13_No52_99013,189,152,81,0,0,0,71,37,52,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
04-09-13_No52_99013,189,152,81,0,0,0,71,37,52,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
04-09-13_No52_99013,189,152,81,0,0,0,71,37,52,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
04-11-13_No42_102835,399,363,113,0,0,0,250,36,42,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,Directed
04-11-13_No42_102835,399,363,113,0,0,0,250,36,42,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,Directed
04-11-13_No42_102835,399,363,113,0,0,0,250,36,42,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,Directed
04-11-13_No42_102835,399,363,113,0,0,0,250,36,42,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,Directed
04-11-13_No42_102835,399,363,113,0,0,0,250,36,42,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,Directed
04-11-13_No42_102835,399,363,113,0,0,0,250,36,42,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,Directed
04-11-13_No42_104933,2613,2436,465,0,166,0,1805,177,42,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,5.11198778835654,46,Directed
04-11-13_No42_104933,2613,2436,465,0,166,0,1805,177,42,L,WhiteChest,45,59191.14,354653,339001.92,-1.79036797812915,5.11198778835654,46,Directed
04-11-13_No42_104933,2613,2436,465,0,166,0,1805,177,42,L,GreenNeck,50,65266.26,354653,339001.92,-1.69266463609536,5.11198778835654,46,Directed
04-11-13_No42_104933,2613,2436,465,0,166,0,1805,177,42,L,HeadCrest,35,15651.08,354653,339001.92,-3.12059992246667,5.11198778835654,46,Directed
04-11-13_No42_104933,2613,2436,465,0,166,0,1805,177,42,L,BrownWingBrownBody,14,117666.78,354653,339001.92,-1.10328311521892,5.11198778835654,46,Directed
04-11-13_No42_104933,2613,2436,465,0,166,0,1805,177,42,L,BrownTail,22,35573.02,354653,339001.92,-2.29955236129199,5.11198778835654,46,Directed
04-11-13_No42_131200,1236,1089,253,0,0,0,836,147,42,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
04-11-13_No42_131200,1236,1089,253,0,0,0,836,147,42,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
04-11-13_No42_131200,1236,1089,253,0,0,0,836,147,42,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
04-11-13_No42_131200,1236,1089,253,0,0,0,836,147,42,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
04-11-13_No42_131200,1236,1089,253,0,0,0,836,147,42,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
04-11-13_No42_131200,1236,1089,253,0,0,0,836,147,42,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
04-11-13_No42_139516,1834,1781,494,0,165,0,1122,53,42,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,5.10594547390058,46,NonDirected
04-11-13_No42_139516,1834,1781,494,0,165,0,1122,53,42,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,5.10594547390058,46,NonDirected
04-11-13_No42_139516,1834,1781,494,0,165,0,1122,53,42,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,5.10594547390058,46,NonDirected
04-11-13_No42_139516,1834,1781,494,0,165,0,1122,53,42,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,5.10594547390058,46,NonDirected
04-11-13_No42_139516,1834,1781,494,0,165,0,1122,53,42,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,5.10594547390058,46,NonDirected
04-11-13_No42_139516,1834,1781,494,0,165,0,1122,53,42,L,BrownTail,165,35573.02,354653,339001.92,-2.29955236129199,5.10594547390058,46,NonDirected
04-11-13_No42_169692,264,244,244,0,0,0,0,20,42,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
04-11-13_No42_169692,264,244,244,0,0,0,0,20,42,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
04-11-13_No42_169692,264,244,244,0,0,0,0,20,42,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
04-11-13_No42_169692,264,244,244,0,0,0,0,20,42,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
04-11-13_No42_169692,264,244,244,0,0,0,0,20,42,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
04-11-13_No42_169692,264,244,244,0,0,0,0,20,42,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
04-11-13_No42_185138,1379,1153,365,0,0,0,788,226,42,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,Directed
04-11-13_No42_185138,1379,1153,365,0,0,0,788,226,42,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,Directed
04-11-13_No42_185138,1379,1153,365,0,0,0,788,226,42,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,Directed
04-11-13_No42_185138,1379,1153,365,0,0,0,788,226,42,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,Directed
04-11-13_No42_185138,1379,1153,365,0,0,0,788,226,42,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,Directed
04-11-13_No42_185138,1379,1153,365,0,0,0,788,226,42,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,Directed
04-11-13_No42_199096,365,325,210,0,0,0,115,40,42,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
04-11-13_No42_199096,365,325,210,0,0,0,115,40,42,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
04-11-13_No42_199096,365,325,210,0,0,0,115,40,42,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
04-11-13_No42_199096,365,325,210,0,0,0,115,40,42,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
04-11-13_No42_199096,365,325,210,0,0,0,115,40,42,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
04-11-13_No42_199096,365,325,210,0,0,0,115,40,42,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
04-11-13_No42_202539,9500,7639,1360,291,0,0,5988,1861,42,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
04-11-13_No42_202539,9500,7639,1360,291,0,0,5988,1861,42,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
04-11-13_No42_202539,9500,7639,1360,291,0,0,5988,1861,42,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
04-11-13_No42_202539,9500,7639,1360,291,0,0,5988,1861,42,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
04-11-13_No42_202539,9500,7639,1360,291,0,0,5988,1861,42,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
04-11-13_No42_202539,9500,7639,1360,291,0,0,5988,1861,42,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
04-11-13_No42_214665,1292,1127,376,275,0,0,476,165,42,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
04-11-13_No42_214665,1292,1127,376,275,0,0,476,165,42,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
04-11-13_No42_214665,1292,1127,376,275,0,0,476,165,42,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
04-11-13_No42_214665,1292,1127,376,275,0,0,476,165,42,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
04-11-13_No42_214665,1292,1127,376,275,0,0,476,165,42,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
04-11-13_No42_214665,1292,1127,376,275,0,0,476,165,42,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
04-11-13_No42_35074,805,712,355,0,0,0,357,93,42,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
04-11-13_No42_35074,805,712,355,0,0,0,357,93,42,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
04-11-13_No42_35074,805,712,355,0,0,0,357,93,42,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
04-11-13_No42_35074,805,712,355,0,0,0,357,93,42,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
04-11-13_No42_35074,805,712,355,0,0,0,357,93,42,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
04-11-13_No42_35074,805,712,355,0,0,0,357,93,42,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
04-11-13_No42_37615,927,798,625,0,0,0,173,129,42,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
04-11-13_No42_37615,927,798,625,0,0,0,173,129,42,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
04-11-13_No42_37615,927,798,625,0,0,0,173,129,42,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
04-11-13_No42_37615,927,798,625,0,0,0,173,129,42,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
04-11-13_No42_37615,927,798,625,0,0,0,173,129,42,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
04-11-13_No42_37615,927,798,625,0,0,0,173,129,42,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
04-11-13_No42_42255,300,263,263,0,0,0,0,37,42,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
04-11-13_No42_42255,300,263,263,0,0,0,0,37,42,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
04-11-13_No42_42255,300,263,263,0,0,0,0,37,42,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
04-11-13_No42_42255,300,263,263,0,0,0,0,37,42,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
04-11-13_No42_42255,300,263,263,0,0,0,0,37,42,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
04-11-13_No42_42255,300,263,263,0,0,0,0,37,42,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
04-11-13_No42_53092,120,120,104,0,8,0,8,0,42,L,Leg,8,61304.72,354653,339001.92,-1.75528300830982,2.07944154167984,46,Directed
04-11-13_No42_53092,120,120,104,0,8,0,8,0,42,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,2.07944154167984,46,Directed
04-11-13_No42_53092,120,120,104,0,8,0,8,0,42,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,2.07944154167984,46,Directed
04-11-13_No42_53092,120,120,104,0,8,0,8,0,42,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,2.07944154167984,46,Directed
04-11-13_No42_53092,120,120,104,0,8,0,8,0,42,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,2.07944154167984,46,Directed
